"","LITm","LITs","MICr","MICk","SOMp","SOMa","SOMc","CO2","INPUTS"
"1",0.492538137344356,4.03784968450293,0.0683321459899585,0.273132235184018,5.22826929321219,3.23842406685668,2.41554338509434,0.000285382271106014,0.000285388127853881
"2",0.492538143862538,4.03784988257742,0.0683321357736738,0.27313216363438,5.22826929318297,3.23842409275209,2.41554337753759,0.000285382225204713,0.000285388127853881
"3",0.492538150587853,4.03785008153454,0.0683321255869057,0.273132092395906,5.22826929313408,3.23842411864864,2.4155433696676,0.000285382179541754,0.000285388127853881
"4",0.492538157518938,4.0378502813682,0.0683321154296269,0.273132021467777,5.2282692930656,3.23842414454627,2.41554336148689,0.00028538213411648,0.000285388127853881
"5",0.492538164654439,4.03785048207235,0.0683321053018099,0.273131950849174,5.2282692929776,3.23842417044493,2.41554335299801,0.000285382088928238,0.000285388127853881
"6",0.492538171993004,4.03785068364097,0.0683320952034273,0.273131880539282,5.22826929287018,3.23842419634458,2.41554334420346,0.000285382043976374,0.000285388127853881
"7",0.492538179533288,4.03785088606805,0.0683320851344521,0.273131810537285,5.22826929274338,3.23842422224519,2.41554333510574,0.000285381999260235,0.000285388127853881
"8",0.49253818727395,4.0378510893476,0.0683320750948574,0.27313174084237,5.2282692925973,3.23842424814668,2.41554332570736,0.000285381954779173,0.000285388127853881
"9",0.492538195213654,4.03785129347364,0.0683320650846163,0.273131671453727,5.22826929243201,3.23842427404903,2.41554331601078,0.000285381910532539,0.000285388127853881
"10",0.492538203351071,4.03785149844024,0.0683320551037023,0.273131602370546,5.22826929224758,3.23842429995218,2.41554330601847,0.000285381866519686,0.000285388127853881
"11",0.492538211684875,4.03785170424146,0.0683320451520886,0.27313153359202,5.22826929204409,3.23842432585609,2.4155432957329,0.00028538182273997,0.000285388127853881
"12",0.492538220213746,4.0378519108714,0.068332035229749,0.273131465117342,5.22826929182161,3.23842435176071,2.4155432851565,0.000285381779192746,0.000285388127853881
"13",0.492538228936368,4.03785211832417,0.0683320253366572,0.273131396945709,5.22826929158022,3.238424377666,2.41554327429171,0.000285381735877373,0.000285388127853881
"14",0.492538237851433,4.03785232659391,0.0683320154727871,0.273131329076318,5.22826929131999,3.23842440357191,2.41554326314094,0.000285381692793211,0.000285388127853881
"15",0.492538246957634,4.03785253567475,0.0683320056381127,0.273131261508368,5.228269291041,3.2384244294784,2.41554325170661,0.00028538164993962,0.000285388127853881
"16",0.492538256253672,4.03785274556089,0.0683319958326081,0.27313119424106,5.22826929074331,3.23842445538541,2.41554323999112,0.000285381607315964,0.000285388127853881
"17",0.492538265738251,4.03785295624651,0.0683319860562476,0.273131127273597,5.22826929042701,3.23842448129292,2.41554322799684,0.000285381564921607,0.000285388127853881
"18",0.492538275410082,4.03785316772582,0.0683319763090057,0.273131060605183,5.22826929009217,3.23842450720086,2.41554321572615,0.000285381522755915,0.000285388127853881
"19",0.492538285267878,4.03785337999307,0.0683319665908567,0.273130994235024,5.22826928973885,3.23842453310919,2.41554320318142,0.000285381480818256,0.000285388127853881
"20",0.492538295310361,4.03785359304249,0.0683319569017754,0.273130928162328,5.22826928936714,3.23842455901788,2.415543190365,0.000285381439107998,0.000285388127853881
"21",0.492538305536254,4.03785380686837,0.0683319472417365,0.273130862386304,5.22826928897711,3.23842458492688,2.41554317727922,0.000285381397624513,0.000285388127853881
"22",0.492538315944287,4.03785402146499,0.0683319376107149,0.273130796906164,5.22826928856883,3.23842461083614,2.41554316392642,0.000285381356367173,0.000285388127853881
